연도,지역,대학명,전형 ,학과,면접유형,평가요소,면접문항
2024,서울,숙명여대,숙명인재(면접형)전형,독일언어·문화학과,-,-,1학년 자율활동 시간에 독일의 지정학적 위치가 경제와 외교에 미치는 영향에 대해 탐구하였습니다. 경제와 외교에 미치는 영향에 어떤 것이 있는지 각각 구체적인 사례를 들어 설명해주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,일본학과,-,-,3학년 화법과 작문 시간에 루스 베네딕트 읽고 쓴 보고서에서 지은이의 의도를 ‘일본인의 이중성’이라고 기술하였습니다. 왜 그렇게 기술하였는지 설명하고 이러한 이중성을 일본인만의 특수성이라고 보아야 하는지에 대한 의견을 말해주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,일본학과,-,-,3학년 자율활동 시간에 ‘일본의 문화 다양성과 다문화 사회’를 주제로 발표를 하였습니다. 발표 내용과 관련하여 일본의 다문화정책에서 한국에 시사가 될 만한 정책이 있다면 무엇이 있을지 설명해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,문헌정보학과,-,-,1학년 정보 시간에 인공지능과 컴퓨터가 사회의 변화에 미치는 영향과 직업에 대해 조사하였습니다. 이러한 기술들이 문헌정보학에 어떠한 영향을 미칠 것인지 설명해 주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,문헌정보학과,-,-,"2학년 정치와 법 시간에 도서관법에 대해 학습하였습니다. 국내외의 도서관법 중에서 기억에 남는 부분을 소개해주시고, 국내 도서관의 발전을 위해서는 어떤 점이 적용되야 한다고 생각하는지 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,문화관광외식학부 - 문화관광학전공,-,-,3학년 동아리활동 시간에 실시한 지역사회 소규모 미술관의 활성화 방향에 대해서 탐구한 내용을 설명해 주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,문화관광외식학부 - 문화관광학전공,-,-,"1학년 통합사회 시간에 남북통일 이후 가장 먼저 지출해야 할 통일비용으로 문화, 체육, 관광 분야 비용을 선택하여 발표하였습니다. 발표한 주요 내용을 설명해 주시기 바랍니다. "
2024,서울,숙명여대,숙명인재(면접형)전형,문화관광외식학부 - 르꼬르동블루외식경영전공,-,-,"3학년 동아리 활동 시간에 로컬푸드의 장점을 활용하여 MZ세대 가치소비 성향을 충족시키는 방안을 제시한 적이 있습니다. 본인이 생각하는 MZ세대의 가치는 무엇인지와, 그 가치에 기반한 소비 성향을 가장 성공적으로 반영한 방안에 대해서 설명해 주시기 바랍니다. "
2024,서울,숙명여대,숙명인재(면접형)전형,문화관광외식학부 - 르꼬르동블루외식경영전공,-,-,3학년 화법과 작문 시간에 ‘유통기한 표시 대신 소비기한을 표기하는 것은 옳은 일인가'라는 주제로 토론하였습니다. 이와 관련하여 본인의 견해는 어떠한지 근거와 함께 설명해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,교육학부,-,-,"2학년 사회문화 시간에 ‘학급당 학생 수를 감축해야 한다고 주장하였습니다. 그 이유를 설명하고, 이에 반대되는 입장의 주장과 근거에 대해서도 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,교육학부,-,-,"1학년 한국사 시간에 조선시대 교육 기관에 대해서 조사하여 발표하면서 조선시대 교관들과 현재의 교사들이 공통점이 많다고 설명하였습니다. 구체적으로 어떠한 점이 공통점있었는지, 그리고 미래 사회에서의 교사의 역할은 어떻게 변화할 것이라고 생각하는지 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,가족자원경영학과,-,-,"2학년 동아리활동 시간에 소년 비행과 관련한 탐구활동을 수행하면서 소년 비행의 주 원인이 가정이고 해결책 역시 가정이라고 주장하였습니다. 청소년 비행과 가정 환경 사이 어떠한 사회적 상관 관계가 있으며, 이를 해결하기 위한 방안을 제시한다면 어떠한 것이 있을지 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,가족자원경영학과,-,-,3학년 사회문화 시간에 노인의 키오스크 사용 어려움을 주제로 탐구하였습니다. 관련한 해결 방안과 앞으로 디지털 세대와 맞물려 필요할 노인 대상 교육 주제에는 어떤 것들이 있을지 소개해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,아동복지학부,-,-,1학년 통합사회 시간에 산업화와 아동 복지를 주제로 산업화로 인한 아동 복지의 변화 양상을 알아보고 아동학대 문제의 심각성을 인공지능을 활용하는 해결책을 제시한 적이 있습니다. 생각한 해결책을 구체적으로 설명해주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,아동복지학부,-,-,"2학년 윤리와 사상 시간에 학벌주의, 능력주의 등의 문제점을 지적한 비판적 글쓰기를 진행하였습니다. 본인이 생각하는 문제점은 무엇이며, 특히 아동 교육의 본질은 어떠해야 하는지 자신의 의견을 말해주세요."
2024,서울,숙명여대,숙명인재(면접형)전형,정치외교학과,-,-,2학년 정치와 법 시간에 '코로나 격리 지원금 축소'에 대한 서로 다른 언론사 입장을 비교 분석하여 발표했습니다. 언론사별 차이점에 대해 구체적으로 설명하고 격리지원금은 적정했었는지 본인의 의견을 제시해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,정치외교학과,-,-,3학년 세계문제와 미래사회 시간에 우크라이나 사태가 한국에 주는 영향에 대해 발표하였습니다. 우크라이나 사태 배경에 대한 다양한 입장과 관련해서 본인의 의견은 어떠한지 설명해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,행정학과,-,-,"3학년 동아리활동 시간에 디지털행정에 관해 탐구하였습니다. 디지털행정이 가지는 긍정적인 점과 부정적인 측면에 어떤 것이 있는지, 그리고 디지털 행정을 적극적으로 추진하기 위해 필요한 입법적인 조치에 대해 설명해 주시기 바랍니다. 디지털 행정을 적극적으로 추진하기 위해 입법적인 조치가 필요하다면 무엇을 해야 할 지 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,행정학과,-,-,1학년 논술 시간에 ‘공채제도’의 문제점을 조선의 과거제 개혁론에서 탐구해 본 내용이 있습니다. 본인이 탐구한 내용을 설명해 주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,홍보광고학과,-,-,1학년 기술·가정 시간에 ‘1회용품 줄이기’를 주제로 팸플릿을 제작하였습니다. 고안한 내용을 설명해 주시기 바랍니다.
2024,서울,숙명여대,숙명인재(면접형)전형,홍보광고학과,-,-,"2학년 영어1 시간에 미국 IT기업 광고를 분석해 국가별 차별화 전략에 주목하고, 이 전략의 장점으로 일관된 고객 경험 제공이라는 점을 강조하였습니다. 해당 광고에서 어떤 국가별 차별화 전략이 있었는지, 그리고 그 전략이 일관된 고객 경험과 어떤 관련이 있는지 설명해주시기 바랍니다. "
2024,서울,숙명여대,숙명인재(면접형)전형,소비자경제학과,-,-,2학년 경제 시간에 ‘재화의 가격 변동 사례 탐구 활동’에서 최근 러시아 전쟁으로 인한 원자재 공급 문제가 발생하여 기름 가격이 폭등한 사례에 대해 조사하고 발표한 내용이 있습니다. 탐구 내용과 더불어 원자재 공급 안정을 위한 대안에는 무엇이 있을지 설명해 주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,소비자경제학과,-,-,3학년 동아리활동 시간에 밀레니얼세대와 MZ세대의 소비행태에 대해 탐구 활동을 했습니다. 두 세대 간에 어떤 차이가 있었는지 탐구한 내용을 설명해 주세요.
2024,서울,숙명여대,숙명인재(면접형)전형,사회심리학과,-,-,"2학년 언어와 매체 시간에 'SNS 심리테스트 유행의 소통적, 자기이해적 의미와 과몰입에 대한 비평'을 탐구 주제로 글쓰기 활동을 하였고, 심리테스트 유행의 원인을 코로나19에서의 인간의 심리와 사회적 가치의 측면에서 분석했습니다. 분석한 내용과 탐구를 위해 어떤 활동을 했었는지 설명해 주세요. "
2024,서울,숙명여대,숙명인재(면접형)전형,사회심리학과,-,-,"3학년 진로활동 시간에 청소년 스트레스의 원인을 심리적 지식을 바탕으로 설명하고, 스트레스의 정도와 대처 능력을 파악할 수 있는 그림 치료 및 상담 활동을 진행하면서 채점기준표를 제공하여 학생들 스스로 자신의 상태를 점검할 수 있도록 도왔다고 되어있습니다. 구체적으로 어떤 자료를 제공한 것인지 설명해 주시기 바랍니다."
2024,서울,숙명여대,숙명인재(면접형)전형,법학부,-,-,2학년 자율활동 시간에 ‘청소년 정치참여 활동의 법률적 개선 아이디어’라는 주제로 탐구 활동을 했습니다. 탐구활동 계기와 해당 활동을 하면서 알게 된 새로운 정보 중 가장 흥미로웠던 것에 대해 설명해 주세요.
2024,서울,숙명여대,숙명인재(면접형)전형,법학부,-,-,2학년 정치와 법 시간에 엄격한 법집행이 재범방지효과에 기여하지 않으므로 범죄자의 인권보장이 필요하다는 주장을 한 내용이 있습니다. 이러한 주장이 피해자의 관점에서 볼 때에도 타당한지에 대해 이유와 함께 설명해주시기 바랍니다. 
2024,서울,숙명여대,숙명인재(면접형)전형,경제학부,-,-,"2학년 수학 II 시간에 ‘총 비용함수를 정의하고 기업이 재화를 1개 더 생산할 때 드는 추가적인 비용이 한계비용이며 이때, 총비용 곡선상의 점에서의 접선의 기울기가 해당 생산량의 한계비용과 거의 비슷하다는 점과 그 이유에 대해 명확히 이해하는 모습을 보였다고 하는데, 여기에서 거의 비슷하다는 것이 어떤 의미인지 좀 더 자세히 설명해 주시기 바랍니다. "
2024,서울,숙명여대,숙명인재(면접형)전형,경제학부,-,-,"3학년 진로활동 시간에 노동생산성과 임금의 상호작용을 탐구하였습니다. 이 둘은 어떠한 관계를 갖고 있는지 설명하고, 일자리 대체를 최소화하면서도 임금상승 노동생산성 상승이 될 수 있는 방안은 무엇이 있을지 본인의 의견을 이야기해 보세요."
2024,서울,숙명여대,숙명인재(면접형)전형,경영학부,-,-,"1학년 통합사회 시간에 공항공사 비정규직의 정규직 전환 갈등에 대해 탐구하였습니다. 본인이 생각하는 갈등의 핵심적인 이슈는 무엇이며, 공항공사 비정규직의 정규직 전환이 바람직하다고 생각하는지 자신의 의견을 말해주세요. "
